"Aggregated: Asset Unique ID","Aggregated: Adapter Connections","Aggregated: Preferred Host Name","Aggregated: Installed Software: Software Name","Aggregated: Installed Software: Software Version","Aggregated: Installed Software: End of Life","Aggregated: Installed Software: End Of Support Date","Aggregated: Preferred IPs","Aggregated: Preferred MAC Address","Aggregated: Preferred OS: Type and Distribution"
"f4a2d0b9b52de5226f51fffd8a5f60bc","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVRHREDERBD01","python36","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.152.74.125","56:6F:9F:00:00:13","Linux Red Hat 8.6"
"0fb60ebe848c9585f7f13c52604f2498","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVRHDNRPRBD01","python36","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.152.74.9","56:6F:9F:00:00:90","Linux Red Hat 8.6"
"38fb32ba28af3f3a7e830dcbd56f3f57","cisco_apic_adapter
paloalto_xdr_adapter
vmware_vrops_adapter","ITHVVWPOCORAP04","openssl","1.1.1","2023-09-11 00:00:00","","10.152.75.98","00:50:56:81:1A:56","Linux Red Hat 8.8"
"38fb32ba28af3f3a7e830dcbd56f3f57","cisco_apic_adapter
paloalto_xdr_adapter
vmware_vrops_adapter","ITHVVWPOCORAP04","python36","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.152.75.98","00:50:56:81:1A:56","Linux Red Hat 8.8"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"bb41202a80f336a53a80afa40b25ba5d","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA114.SOPBDA.TELCEL.COM","oraclelinux-release","7.5","2024-12-01 00:00:00","","10.119.233.39
10.119.234.26
192.168.8.26","00:10:E0:DB:53:2A
E6:5A:0A:77:EA:1A","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"ea968e42c038b1d78d81c6ff0968f6ea","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA107.SOPBDA.TELCEL.COM","oraclelinux-release","7.5","2024-12-01 00:00:00","","10.119.233.29
10.119.234.19
192.168.8.19","00:10:E0:B6:67:C2
6E:A2:0A:77:EA:13","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"42bdbdb42e9ecdf67228b14284a6ba5b","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA109.SOPBDA.TELCEL.COM","oraclelinux-release","7.5","2024-12-01 00:00:00","","10.119.233.31
10.119.234.21
192.168.8.21","00:10:E0:B4:2D:8E
F2:2A:0A:77:EA:15","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"5de4d50bc3ea040e06d1a4136b70add1","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA106.SOPBDA.TELCEL.COM","oraclelinux-release","7.5","2024-12-01 00:00:00","","10.119.233.16
10.119.234.16
192.168.8.16","00:10:E0:B4:C5:4C
AA:E2:0A:77:EA:10","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"bd818de3bc61dbf30aba981823f5f240","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITHBDA108.SOPBDA.TELCEL.COM","oraclelinux-release","7.5","2024-12-01 00:00:00","","10.119.233.30
10.119.234.20
192.168.8.20","00:10:E0:94:BF:10
2A:F9:0A:77:EA:14","Linux Oracle 7.5"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"c90d97b2f0063dfc999287bd415aa302","cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA316.SOPBDA.TELCEL.COM","oraclelinux-release","7.6","2024-12-01 00:00:00","","10.119.233.111
10.119.234.64
192.168.8.64","00:10:E0:EB:2E:AA
86:E2:0A:77:EA:40","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"6bb7ad34b52528a16e73139826056bc4","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA313.SOPBDA.TELCEL.COM","oraclelinux-release","7.6","2024-12-01 00:00:00","","10.119.233.108
10.119.234.61
192.168.8.61","00:10:E0:EA:95:3E
96:01:0A:77:EA:3D","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","openssl","1.0.2","2019-12-31 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","ipmiflash","1.8.15.0","2020-12-31 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","qt","4.8.7","2015-12-31 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"03cd48bb756ff92c941ce61457d17f8a","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter","ITH3BDA310.SOPBDA.TELCEL.COM","oraclelinux-release","7.6","2024-12-01 00:00:00","","10.119.233.105
10.119.234.58
192.168.8.58","00:10:E0:EA:8B:42
7E:31:0A:77:EA:3A","Linux Oracle 7.6"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","nginx","1.16.1","2020-04-20 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","python-jinja2","2.7.2","2020-01-01 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","python","2.7.5","2020-01-01 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","rh-redis5-redis","5.0.5","2022-04-27 00:00:00","2020-04-30 00:00:00","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","postgresql","9.2.24","2017-11-09 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"29a84a7a29e7964f365e9f89f7f54cae","cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPSUSRPAP01","rh-postgresql10-postgresql-contrib
rh-postgresql10-postgresql","10.15","2022-11-10 00:00:00","","10.191.211.94","00:50:56:86:4A:FF","Linux Red Hat 7.7"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","openssl","1.0.2","2019-12-31 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","log4j","1.2.17","2015-10-15 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","python-jinja2","2.7.2","2020-01-01 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","python","2.7.5","2020-01-01 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","postfix","2.10.1","2017-02-28 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","qt","4.8.7","2015-12-31 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","tomcat","7.0.76","2021-03-31 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"f182739231d03c79bc340717850b2349","cisco_apic_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWRAM1QA01","mariadb","5.5.68","2020-04-11 00:00:00","","172.16.1.141","FA:16:3E:5D:87:BD","Linux Red Hat 7.9"
"d9b138f9227ec4c1226eeee4eec0a29f","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPOR9RPBD01","python","2.7.5","2020-01-01 00:00:00","","10.191.210.40
10.191.210.44
10.191.210.45
10.191.210.46
10.191.210.47
10.191.210.48
172.16.36.108","00:50:56:86:54:EF","Linux Red Hat 7.7"
"d9b138f9227ec4c1226eeee4eec0a29f","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
redhat_satellite_adapter","ITHVHPOR9RPBD01","postfix","2.10.1","2017-02-28 00:00:00","","10.191.210.40
10.191.210.44
10.191.210.45
10.191.210.46
10.191.210.47
10.191.210.48
172.16.36.108","00:50:56:86:54:EF","Linux Red Hat 7.7"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","log4j","1.2.17","2015-10-15 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","python","2.7.5","2020-01-01 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","postfix","2.10.1","2017-02-28 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","qt","4.8.5","2015-12-31 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","mariadb","5.5.56","2020-04-11 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"badaca44080905919cf3aa46fbf2238b","cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHHWABE1PAS01","tomcat","7.0.76","2021-03-31 00:00:00","","138.1.0.235","FA:16:3E:EB:AE:C9","Linux Red Hat 7.4"
"e482fa83879e8959af82c85a3b8dfba7","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
redhat_satellite_adapter","ITHFHWCOPSLCN01.TELCELCLOUD.DT","python36","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.119.78.114","18:CF:24:CF:51:81","Linux Red Hat 8.4"
"e482fa83879e8959af82c85a3b8dfba7","cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
redhat_satellite_adapter","ITHFHWCOPSLCN01.TELCELCLOUD.DT","syslinux","6.04","2023-09-13 00:00:00","","10.119.78.114","18:CF:24:CF:51:81","Linux Red Hat 8.4"
"5f7d030f144dcce237904c4307d137cb","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHVVM79.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","100.127.4.104","00:50:56:B5:0C:20","Linux Red Hat 7.9"
"5f7d030f144dcce237904c4307d137cb","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
redhat_satellite_adapter","ITHVVM79.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","100.127.4.104","00:50:56:B5:0C:20","Linux Red Hat 7.9"
